Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,Total_Income,Total_Income_log,EMI,Balance Income
1,1,1,1,0,4283,3000.0,172.0,84.0,1.0,1,0,5.147494476813453,7283.0,8.893298144217916,2.0476190476190474,5235.380952380952
1,1,0,1,0,2297,1522.0,104.0,360.0,1.0,3,1,4.6443908991413725,3819.0,8.247743887225516,0.28888888888888886,3530.1111111111113
0,0,0,0,0,2165,0.0,70.0,360.0,1.0,2,1,4.248495242049359,2165.0,7.68017564043659,0.19444444444444445,1970.5555555555557
1,0,0,1,0,4750,0.0,94.0,360.0,1.0,2,1,4.543294782270004,4750.0,8.465899897028686,0.2611111111111111,4488.888888888889
1,1,2,1,1,2726,0.0,106.0,360.0,0.0,2,0,4.663439094112067,2726.0,7.9105906122564775,0.29444444444444445,2431.5555555555557
1,1,0,1,0,3000,3416.0,56.0,180.0,1.0,2,1,4.02535169073515,6416.0,8.766550149546351,0.3111111111111111,6104.888888888889
1,1,2,1,1,6000,0.0,205.0,240.0,1.0,2,0,5.3230099791384085,6000.0,8.699514748210191,0.8541666666666666,5145.833333333333
1,0,3,1,1,9357,0.0,292.0,360.0,1.0,2,1,5.676753802268282,9357.0,9.143880005275912,0.8111111111111111,8545.888888888889
1,1,0,1,0,3859,3300.0,142.0,180.0,1.0,1,1,4.955827057601261,7159.0,8.876125585396185,0.7888888888888889,6370.111111111111
1,1,0,1,1,16120,0.0,260.0,360.0,1.0,3,1,5.560681631015528,16120.0,9.68781601606062,0.7222222222222222,15397.777777777777
1,0,0,0,0,3833,0.0,110.0,360.0,1.0,1,1,4.700480365792417,3833.0,8.251403065380556,0.3055555555555556,3527.4444444444443
1,1,2,0,1,6383,1000.0,187.0,360.0,1.0,1,0,5.231108616854587,7383.0,8.906935339059165,0.5194444444444445,6863.555555555556
1,0,0,1,0,2987,0.0,88.0,360.0,0.0,2,0,4.477336814478207,2987.0,8.00202481821611,0.24444444444444444,2742.5555555555557
1,1,0,1,1,9963,0.0,180.0,360.0,1.0,1,1,5.19295685089021,9963.0,9.206633510044856,0.5,9463.0
1,1,2,1,0,5780,0.0,192.0,360.0,1.0,3,1,5.2574953720277815,5780.0,8.662158961666423,0.5333333333333333,5246.666666666667
0,0,3,1,0,416,41667.0,350.0,180.0,1.0,3,0,5.857933154483459,42083.0,10.647399137646048,1.9444444444444444,40138.555555555555
1,1,0,0,0,2894,2792.0,155.0,360.0,1.0,1,1,5.043425116919247,5686.0,8.645762292210945,0.4305555555555556,5255.444444444444
1,1,3,1,0,5703,0.0,128.0,360.0,1.0,3,1,4.852030263919617,5703.0,8.648747631156539,0.35555555555555557,5347.444444444444
1,0,0,1,0,3676,4301.0,172.0,360.0,1.0,1,1,5.147494476813453,7977.0,8.984317679911129,0.4777777777777778,7499.222222222223
0,1,1,1,0,12000,0.0,496.0,360.0,1.0,2,1,6.206575926724928,12000.0,9.392661928770137,1.3777777777777778,10622.222222222223
1,1,0,0,0,2400,3800.0,128.0,180.0,1.0,3,0,4.852030263919617,6200.0,8.732304571033183,0.7111111111111111,5488.888888888889
1,1,1,1,0,3400,2500.0,173.0,360.0,1.0,2,1,5.153291594497779,5900.0,8.68270762989381,0.48055555555555557,5419.444444444444
1,1,2,0,0,3987,1411.0,157.0,360.0,1.0,1,1,5.056245805348308,5398.0,8.59378379357795,0.4361111111111111,4961.888888888889
1,1,0,1,0,3232,1950.0,108.0,360.0,1.0,1,1,4.68213122712422,5182.0,8.552946361122055,0.3,4882.0
0,0,0,1,0,2900,0.0,71.0,360.0,1.0,1,1,4.2626798770413155,2900.0,7.9724660159745655,0.19722222222222222,2702.777777777778
1,1,3,1,0,4106,0.0,40.0,180.0,1.0,1,1,3.6888794541139363,4106.0,8.32020459757888,0.2222222222222222,3883.777777777778
1,1,1,1,0,8072,240.0,253.0,360.0,1.0,3,1,5.53338948872752,8312.0,9.025455532779063,0.7027777777777777,7609.222222222223
1,1,2,1,0,7583,0.0,187.0,360.0,1.0,3,1,5.231108616854587,7583.0,8.933664178700935,0.5194444444444445,7063.555555555556
0,0,0,1,1,4583,0.0,133.0,360.0,0.0,2,0,4.890349128221754,4583.0,8.430109084509125,0.36944444444444446,4213.555555555556
